OpenCV version: 2.4
Usage: 7-SobelDerivatives <input-number> [<samples>]
input-number - is the video device number. Defaults to zero. E.g. for /dev/video2 just use '2' as argument.
samples - number of samples before application ends. Defaults to 1000; zero means infinite.
sample_number,elapsed_time,frame,mat_alloc,read_img,gpumat_alloc,gpu_frame_upload,convert_color,gaussian_blur,sobel,gpu_frame_download,convert_scale,sobel2,gpu_frame_download2,convert_scale2,add_weighted,show_img
138,114.6838,0.8191185,1.833e-06,0.3815514,9.17e-07,0.02907822,0.0141684,0.03242246,0.03190555,0.03531021,0.06435842,0.05218944,0.04569103,0.06677409,0.06121768,0.004448912
139,115.5029,0.81527,1.084e-06,0.376705,1e-06,0.02858913,0.01422165,0.03292488,0.03235321,0.03366054,0.06415684,0.05250694,0.04761003,0.06672609,0.06123668,0.004576995
140,116.3182,0.8169875,1.833e-06,0.3804344,1e-06,0.02953813,0.0139479,0.03288188,0.02964246,0.03437671,0.06379784,0.05296919,0.04752795,0.06585276,0.0612056,0.004809827
141,117.1352,0.8641219,1e-06,0.3776156,8.34e-07,0.02877072,0.07402658,0.04555128,0.02614189,0.02678963,0.06364818,0.03912579,0.05138119,0.06453351,0.06199234,0.004543412
142,117.9993,0.7836734,1.417e-06,0.3779075,8.34e-07,0.02608705,0.01427382,0.03718921,0.03294313,0.02976596,0.06368126,0.03587029,0.03305488,0.06769042,0.06066009,0.004547578
143,118.783,0.7677214,1.833e-06,0.3797636,1.084e-06,0.02668805,0.01399448,0.03713471,0.03306938,0.02965221,0.06406468,0.02941288,0.02447389,0.06328476,0.06157759,0.004602245
144,119.5507,0.7840403,1.75e-06,0.380893,9.16e-07,0.02524022,0.01428748,0.03649187,0.03359321,0.02715663,0.06290434,0.03638612,0.03486038,0.06570601,0.06195676,0.004561661
145,120.3347,0.8130995,1.667e-06,0.3780721,8.33e-07,0.02784597,0.01432165,0.03277196,0.02522864,0.03796087,0.06461301,0.05222752,0.04773094,0.06700001,0.06079526,0.004529078
146,121.1478,0.8184065,1.334e-06,0.3793986,9.17e-07,0.0284248,0.01428323,0.03279246,0.02933005,0.03703121,0.06422634,0.05228152,0.04779428,0.06707884,0.0608026,0.004960328
147,121.9662,0.817294,1.583e-06,0.3788716,9.16e-07,0.02889472,0.01399407,0.03322896,0.03022555,0.03554196,0.06416951,0.05271719,0.04769603,0.06591259,0.06129868,0.004740744
148,122.7835,0.8152088,2.25e-06,0.3795034,1e-06,0.02820547,0.01428182,0.03271571,0.02797438,0.03568213,0.06423842,0.05313819,0.04763044,0.06658042,0.06078985,0.004465328
149,123.5987,0.7919019,1.5e-06,0.3835063,1e-06,0.02576455,0.01424023,0.03713096,0.03164446,0.02728755,0.06294018,0.03663162,0.03995129,0.067084,0.0612396,0.004478661
150,124.3906,0.7693883,1.5e-06,0.3807444,9.17e-07,0.02670622,0.01421532,0.03721221,0.03387538,0.02894605,0.06401318,0.02943296,0.02435539,0.06453443,0.06069343,0.004656995
151,125.16,0.8448342,1.333e-06,0.3782028,9.17e-07,0.02771505,0.05027027,0.04578103,0.02272764,0.02654839,0.06399851,0.05449502,0.04390845,0.06419126,0.06226001,0.004733494
152,126.0049,0.7737851,1.583e-06,0.3793812,9.16e-07,0.02795688,0.01423807,0.03405663,0.02497472,0.03631721,0.06452359,0.03599929,0.02552055,0.06550309,0.0608021,0.004509245
153,126.7787,0.7919764,1.584e-06,0.3812391,9.17e-07,0.02846738,0.01400107,0.03528887,0.03429446,0.0310058,0.06368384,0.03580704,0.03421088,0.06868634,0.06083093,0.004458245
154,127.5706,0.7755175,1.75e-06,0.3808212,1e-06,0.02741305,0.01425857,0.03397163,0.02447597,0.03797395,0.06467034,0.03570404,0.02625297,0.06333226,0.06212968,0.004511078
155,128.3461,0.8073112,2.417e-06,0.386379,1.167e-06,0.02902872,0.0146699,0.03219363,0.03124755,0.03398538,0.06424909,0.04031829,0.0429887,0.06540717,0.06228984,0.004550411
156,129.1535,0.8526111,1.584e-06,0.3826434,9.17e-07,0.02783063,0.04958986,0.04649869,0.02294681,0.03025563,0.06398584,0.05273035,0.0443702,0.06482242,0.06242168,0.004513078
157,130.0061,0.8179535,1.5e-06,0.3798213,9.17e-07,0.02898788,0.01400165,0.03326671,0.03289313,0.03393938,0.06501159,0.05163744,0.04690553,0.06615551,0.06087368,0.004457328
158,130.824,0.7875241,1.5e-06,0.3798337,1e-06,0.02644938,0.01424165,0.03710229,0.03329913,0.02912997,0.06462609,0.03596571,0.03441138,0.06556659,0.06242151,0.004474161
159,131.6115,0.7807807,1.167e-06,0.3776897,1.084e-06,0.02812688,0.01428307,0.03307488,0.03365696,0.03372746,0.06511017,0.03603929,0.02869305,0.06455517,0.06133276,0.004489078
160,132.3923,0.7741334,1.917e-06,0.3806402,9.17e-07,0.02809305,0.01423915,0.03446704,0.02509722,0.03420479,0.06454967,0.03597179,0.02571789,0.06576492,0.06087768,0.004507161
161,133.1665,0.7747565,1.083e-06,0.3776888,1.084e-06,0.0257068,0.01429673,0.03671187,0.02847305,0.02592914,0.06297851,0.03613179,0.03250438,0.06817325,0.06170376,0.004456245
162,133.9412,0.8134184,1.583e-06,0.3812741,9.16e-07,0.02913088,0.01396423,0.03289463,0.02915713,0.03134213,0.06361284,0.05249727,0.04725211,0.06669942,0.06104884,0.004542244
163,134.7546,0.8100629,1.583e-06,0.3789896,9.16e-07,0.02742388,0.01433065,0.03383204,0.02536072,0.03486229,0.06489709,0.05225269,0.04635178,0.06648592,0.06081493,0.004458828
164,135.5647,0.8332589,1.417e-06,0.3780681,9.16e-07,0.02813663,0.04954944,0.0549531,0.03293829,0.03383404,0.06390209,0.03608604,0.02416222,0.06557342,0.06131459,0.004738495
165,136.398,0.8180736,1.833e-06,0.3789139,9.17e-07,0.02916938,0.01394465,0.03326221,0.03320321,0.03354621,0.06401609,0.05275494,0.04687253,0.06657559,0.06132351,0.004488662
166,137.216,0.846124,1.584e-06,0.3798262,9.16e-07,0.02874263,0.07397783,0.04664453,0.02300622,0.0274223,0.06377234,0.03585554,0.03473071,0.06540459,0.06214501,0.004593578
167,138.0622,0.8134695,1.834e-06,0.3784783,8.33e-07,0.02746772,0.01396332,0.03382013,0.02486864,0.03562696,0.06457434,0.05241219,0.04806244,0.068744,0.06081618,0.004632578
168,138.8756,0.7677953,1.5e-06,0.3790289,1.166e-06,0.0263503,0.01395848,0.03352913,0.02483197,0.03170963,0.06489642,0.03611779,0.02742313,0.06315801,0.06219959,0.004589328
169,139.6434,0.787018,1.333e-06,0.3792983,8.33e-07,0.02597455,0.01423815,0.03636021,0.03354254,0.02998505,0.06359851,0.03584104,0.03421621,0.06692467,0.06258201,0.004454579
170,140.4304,0.7884379,2.167e-06,0.3823372,9.16e-07,0.0257368,0.01397632,0.03756262,0.03339063,0.02904147,0.06408151,0.03590471,0.03251071,0.06805434,0.06126626,0.004572245
171,141.2189,0.8665901,1.417e-06,0.3803319,8.34e-07,0.02889938,0.07414758,0.04599745,0.02583697,0.0269458,0.06360942,0.03861529,0.04947778,0.06770967,0.06053801,0.004478662
172,142.0855,0.8141479,1.25e-06,0.3795343,1.083e-06,0.02728238,0.01431007,0.03364046,0.02506889,0.03632329,0.06479651,0.05265502,0.04792986,0.067363,0.06068043,0.004561328
173,142.8996,0.7802959,1.417e-06,0.3793794,8.34e-07,0.0279448,0.01415107,0.03275754,0.02835972,0.03865404,0.06429251,0.03608579,0.0277788,0.06469234,0.06163684,0.004560828
174,143.6799,0.7803489,1.25e-06,0.3809245,8.34e-07,0.02886955,0.01418573,0.03327829,0.02825963,0.03568687,0.06393542,0.03588846,0.02848688,0.06523801,0.06099201,0.004601495
175,144.4603,0.8471053,1.584e-06,0.3799895,1e-06,0.02772305,0.04951869,0.03970862,0.02615322,0.0301293,0.06370326,0.0539811,0.04391628,0.06411334,0.06360809,0.004558244
176,145.3074,0.7750348,1.417e-06,0.382656,1e-06,0.02739555,0.01425765,0.03388663,0.02559422,0.03515046,0.06436584,0.03618196,0.02528355,0.06329634,0.06246001,0.004504161
177,146.0824,0.8188631,1.25e-06,0.382925,9.16e-07,0.02920113,0.01399932,0.0321968,0.02986488,0.03438888,0.06403551,0.05238994,0.04780728,0.06634609,0.06115735,0.004548745
178,146.9013,0.8117251,1.75e-06,0.381816,8.33e-07,0.02799222,0.0139294,0.03192046,0.03150071,0.03201013,0.06397384,0.05388677,0.04269662,0.06635392,0.06119143,0.004451078
179,147.713,0.8104781,1.667e-06,0.3780754,9.17e-07,0.0271958,0.01427515,0.03325446,0.02395822,0.03857079,0.06510159,0.05255652,0.04551895,0.06658375,0.0609271,0.004457828
180,148.5235,0.7660032,1.584e-06,0.3773284,9.16e-07,0.02637872,0.01432073,0.03376954,0.02478764,0.03100846,0.06473626,0.03622346,0.02763797,0.06288326,0.06231393,0.004612328
181,149.2895,0.8119647,1.417e-06,0.3840628,1.084e-06,0.0260078,0.0140679,0.03364021,0.02584189,0.03102713,0.06407343,0.05241377,0.04685636,0.06769292,0.06182601,0.004451994
182,150.1014,0.8398928,1.667e-06,0.385705,8.33e-07,0.02726413,0.04971353,0.04207245,0.02640164,0.02858397,0.06465817,0.03865237,0.04523895,0.06525092,0.06191384,0.004435328
183,150.9413,0.8230859,1.834e-06,0.3875878,9.17e-07,0.02836572,0.01429748,0.03257488,0.02789205,0.03559396,0.06538042,0.05234085,0.04646378,0.06654651,0.06156459,0.004475161
184,151.7644,0.8478733,1.583e-06,0.3855393,9.17e-07,0.02889988,0.07389483,0.04595845,0.02267464,0.0263218,0.06379309,0.03564679,0.03254921,0.06679317,0.06134793,0.004451745
185,152.6123,0.8822398,1.834e-06,0.3835314,9.17e-07,0.02902022,0.07417891,0.04545311,0.02312181,0.03037863,0.06406059,0.05265652,0.04728894,0.06425334,0.06381992,0.004473662
186,153.4945,0.8543586,1.666e-06,0.3864206,1.083e-06,0.02744022,0.04957511,0.04364636,0.02981496,0.03060613,0.06369651,0.04682361,0.0453432,0.06455651,0.06198176,0.004450828
187,154.3489,0.8190701,1.584e-06,0.3821875,1e-06,0.0281893,0.0142744,0.03266504,0.02867772,0.03593562,0.06433484,0.05297877,0.04726853,0.06707159,0.06092018,0.004564078
188,155.168,0.8213183,1.75e-06,0.3864623,1.083e-06,0.02727555,0.01442148,0.03392013,0.02547872,0.03691812,0.06463192,0.0573421,0.04302028,0.06655984,0.0608451,0.004439912
189,155.9893,0.8174324,1.083e-06,0.3804983,9.17e-07,0.02846947,0.01426632,0.03271929,0.02953688,0.03785554,0.06579884,0.05220536,0.0442647,0.06645234,0.06090534,0.004457995
190,156.8067,0.86523,1.417e-06,0.381407,9.99e-07,0.02876838,0.074069,0.04541311,0.02607472,0.02577205,0.06358743,0.03873329,0.04929977,0.06699317,0.06064568,0.004463994
191,157.6719,0.7844532,1.416e-06,0.3840527,1e-06,0.02607997,0.01403815,0.03633171,0.03363454,0.03496096,0.06416867,0.03632529,0.02384281,0.06567717,0.06073609,0.004602745
192,158.4564,0.7935696,1.166e-06,0.3802546,1.166e-06,0.02618914,0.0142504,0.03649996,0.03369046,0.03016046,0.06370918,0.03613537,0.03970262,0.06679084,0.06174076,0.004443579
193,159.25,0.86776,1.917e-06,0.3825064,8.33e-07,0.02873738,0.07412241,0.04571078,0.0261268,0.02720297,0.06408342,0.03893729,0.04835569,0.06446267,0.06303576,0.004475662
194,160.1177,0.7794206,1.333e-06,0.3805558,9.17e-07,0.02643147,0.0142754,0.03633154,0.03255563,0.02708713,0.06286917,0.03588404,0.03185846,0.06490559,0.06210676,0.004557328
195,160.8971,0.8200204,1.583e-06,0.3812586,9.17e-07,0.0292743,0.01407732,0.03225946,0.03081805,0.03504829,0.06426609,0.05259885,0.04688661,0.06654159,0.06252001,0.004468661
196,161.7172,0.863149,1.5e-06,0.382377,1.25e-06,0.0288423,0.07440774,0.05375344,0.0291453,0.03740612,0.06446609,0.03631504,0.02545547,0.06473034,0.06155184,0.004695578
197,162.5803,0.8480883,1.333e-06,0.37833,1e-06,0.02851388,0.05028077,0.03908737,0.02583164,0.03000655,0.06359951,0.05365677,0.04688619,0.06413642,0.06303484,0.004722078
198,163.4284,0.8138367,1.333e-06,0.3790053,9.16e-07,0.02740355,0.0140464,0.03357038,0.02574555,0.03561796,0.06475326,0.05252494,0.04797028,0.06787975,0.06084059,0.004476495
199,164.2422,0.8212809,1.084e-06,0.3791287,1.166e-06,0.02790822,0.04958011,0.05271635,0.03454129,0.02856297,0.06409609,0.02946788,0.02446889,0.06500326,0.06122801,0.004576828
200,165.0635,0.7847243,1.667e-06,0.380659,1e-06,0.02563105,0.01394798,0.03695146,0.03358829,0.02916497,0.06358292,0.03596062,0.0323508,0.06580775,0.06251751,0.004559244
201,165.8482,0.7718468,1.75e-06,0.3782729,1.167e-06,0.02742588,0.01427915,0.03316704,0.02465006,0.03704687,0.06446934,0.03608454,0.02494239,0.06389501,0.06313176,0.004478911
202,166.6201,0.8288553,2.584e-06,0.3872636,8.33e-07,0.0293618,0.01433898,0.03255954,0.03060605,0.03685537,0.06541284,0.05208952,0.04777611,0.06701,0.06109051,0.004487495
203,167.4489,0.8464193,1.166e-06,0.3797321,9.16e-07,0.02882805,0.07396783,0.04608911,0.02385672,0.02596522,0.06440017,0.03578362,0.03425296,0.06555442,0.06344759,0.004539495
204,168.2954,0.8514757,1.417e-06,0.380811,1.166e-06,0.0276588,0.04928561,0.04512061,0.02982488,0.02837922,0.06379926,0.04736078,0.04686978,0.06685825,0.06090251,0.004602494
205,169.1468,0.7875432,1.417e-06,0.3788906,1e-06,0.02609097,0.01429257,0.03717471,0.03293396,0.0299388,0.06356492,0.03603387,0.03408354,0.06832617,0.06174218,0.004468495
206,169.9344,0.8182434,1.75e-06,0.3820045,8.34e-07,0.0271623,0.0144594,0.03336746,0.02553855,0.03720604,0.06479534,0.0525661,0.04740403,0.06842234,0.06072676,0.004587995
207,170.7526,0.8497072,1.166e-06,0.3779459,9.16e-07,0.02770547,0.04965436,0.04173212,0.02619055,0.03003705,0.06364134,0.05299219,0.04805844,0.06627775,0.06099576,0.004474245
208,171.6023,0.7748673,1.583e-06,0.3807326,1e-06,0.02745713,0.0143394,0.03333863,0.02497264,0.03691321,0.06460742,0.03589171,0.02532622,0.06566409,0.06111476,0.004506995
209,172.3772,0.8189604,1.583e-06,0.3802921,8.33e-07,0.02818647,0.01429007,0.03270571,0.02940038,0.03570021,0.06528701,0.05271952,0.04739036,0.06594059,0.06247068,0.004574911
210,173.1962,0.8190339,2e-06,0.3806704,1e-06,0.02940038,0.0140404,0.03285938,0.0317663,0.03502154,0.06428917,0.05565035,0.04359303,0.0661485,0.06110384,0.004487578
211,174.0152,0.8435858,1.333e-06,0.3786329,9.17e-07,0.02878113,0.07414325,0.04643995,0.02279947,0.02720472,0.06381017,0.03586979,0.03284255,0.06528584,0.06331401,0.004459828
212,174.8588,0.7890349,1.916e-06,0.3830795,1e-06,0.02876897,0.01396415,0.03322796,0.03199846,0.03531396,0.06397267,0.03614404,0.02891255,0.06566509,0.06350551,0.004479162
213,175.6478,0.7870934,1.25e-06,0.3790955,9.17e-07,0.0264628,0.01423757,0.03710729,0.03313629,0.02970021,0.06361367,0.03589621,0.03408188,0.0675905,0.06170768,0.004461661
214,176.4349,0.8482064,1.667e-06,0.3803036,1e-06,0.02761897,0.04966886,0.03904279,0.02621564,0.0293393,0.06376059,0.05420869,0.04647503,0.06438184,0.06233284,0.004855577
215,177.2831,0.8091815,1.417e-06,0.3786078,1.25e-06,0.02750605,0.04962269,0.04579045,0.0297243,0.02788747,0.06356343,0.02988805,0.02549597,0.06331442,0.06327101,0.004507245
216,178.0923,0.8511747,1.916e-06,0.3822163,1.167e-06,0.02765963,0.04964136,0.0440402,0.02969947,0.0303408,0.06380626,0.04678803,0.04647103,0.06424151,0.06178976,0.004477328
217,178.9435,0.7846057,1.25e-06,0.3796187,1e-06,0.0281343,0.01432448,0.0328723,0.02978521,0.03533296,0.06482709,0.03628521,0.0302753,0.0667295,0.06196134,0.004457078
218,179.7281,0.7847419,1.666e-06,0.3787113,9.17e-07,0.02827313,0.01396548,0.03337671,0.03170521,0.03526604,0.06379559,0.03556004,0.03198188,0.06495726,0.06240684,0.004739827
219,180.5128,0.8084821,1.084e-06,0.3785791,9.16e-07,0.02752188,0.04968461,0.04493778,0.02923688,0.0282798,0.06360534,0.0297073,0.02565897,0.06332359,0.06343734,0.004507578
220,181.3213,0.8522482,2.166e-06,0.3828006,1e-06,0.02742005,0.04967494,0.04167487,0.02627114,0.02925588,0.06381301,0.05371369,0.04602803,0.06439667,0.06274501,0.004451162
221,182.1735,0.8644022,1.333e-06,0.379358,8.33e-07,0.02877605,0.07413,0.05634535,0.03170305,0.02870097,0.06330242,0.03586237,0.03278654,0.06752759,0.06143626,0.004471494
222,183.0379,0.7786234,1.167e-06,0.3785497,9.17e-07,0.0263588,0.0142619,0.03633287,0.03276454,0.03489129,0.06439259,0.03601846,0.02392639,0.06577917,0.06077801,0.004567578
223,183.8166,0.7835417,1.667e-06,0.3792868,1e-06,0.02821988,0.0139639,0.03377071,0.03234871,0.03502363,0.06418226,0.03605687,0.02877422,0.06395967,0.06344643,0.004505911
224,184.6001,0.817942,1.666e-06,0.3803658,9.17e-07,0.02922672,0.0139584,0.03327863,0.03246755,0.03500813,0.06394893,0.05249177,0.04489945,0.06545017,0.06236543,0.004478495
225,185.4181,0.7804372,1e-06,0.3791144,7.5e-07,0.02621305,0.01414657,0.03651637,0.03411013,0.03526962,0.06422659,0.03601929,0.02451372,0.06493334,0.06069801,0.004674411
226,186.1985,0.7735089,1.084e-06,0.3813736,9.17e-07,0.02716355,0.01396365,0.03400254,0.02514839,0.03496029,0.06448142,0.03613579,0.02484339,0.06561492,0.06132159,0.004497744
227,186.972,0.8514742,2e-06,0.3877391,1e-06,0.02880505,0.07416033,0.04589903,0.02330047,0.02695772,0.06370859,0.03578454,0.03104446,0.066377,0.06324093,0.004453995
228,187.8235,0.7710545,1.75e-06,0.384017,9.17e-07,0.02570639,0.01394582,0.03371004,0.02626697,0.0307833,0.06357609,0.03607037,0.0263438,0.06436826,0.06144818,0.004815577
229,188.5945,0.817806,1.833e-06,0.3791281,9.17e-07,0.02820205,0.01425382,0.03236679,0.03077638,0.03516938,0.06439592,0.05299302,0.04765136,0.066024,0.06219759,0.004644911
230,189.4123,0.7864577,1.667e-06,0.3818346,9.17e-07,0.0264763,0.01425798,0.03729437,0.03209104,0.02728297,0.06302234,0.03588554,0.03408171,0.0683975,0.06136326,0.004467411
231,190.1988,0.82179,1.75e-06,0.3803525,9.17e-07,0.02918396,0.01430807,0.03375729,0.03289138,0.03445154,0.06398634,0.05287377,0.04726686,0.06629684,0.06184151,0.004577245
232,191.0206,0.7811534,1.25e-06,0.3793187,1.083e-06,0.02877588,0.01393573,0.03352804,0.03165671,0.03513779,0.06384784,0.03633996,0.02789147,0.06501034,0.06111984,0.004588744
233,191.8017,0.7888629,2.083e-06,0.3814616,1e-06,0.02574655,0.0142724,0.03703962,0.03323096,0.02978063,0.06366292,0.03590012,0.03402738,0.06775925,0.06154084,0.004437495
234,192.5906,0.7877059,1.75e-06,0.3823258,1.084e-06,0.0258613,0.01426048,0.03706679,0.03165513,0.03050138,0.06378193,0.03588804,0.03442746,0.06531534,0.06211476,0.004504662
235,193.3783,0.8181107,1.584e-06,0.3810575,8.33e-07,0.02879255,0.01477532,0.03322446,0.03310638,0.03350779,0.06496551,0.05250352,0.04326911,0.06486201,0.06359067,0.004453412
236,194.1964,0.8225349,1.666e-06,0.3825887,1e-06,0.02865672,0.01429607,0.03288121,0.03155655,0.03494996,0.06425909,0.05232494,0.04753819,0.06807342,0.06094109,0.004466329
237,195.019,0.8644381,1.416e-06,0.3795814,9.17e-07,0.02882247,0.07410516,0.0457282,0.02599997,0.02652755,0.06354642,0.0386072,0.04948469,0.0670055,0.0605811,0.004446162
238,195.8834,0.8462338,1.334e-06,0.3823093,8.33e-07,0.02881772,0.07389341,0.04635694,0.02334214,0.02666239,0.06404726,0.03571079,0.03275596,0.06533184,0.06242459,0.004579328
239,196.7296,0.805114,1.084e-06,0.3795738,9.17e-07,0.02745713,0.01397615,0.03351579,0.02364539,0.0308208,0.06476784,0.05239635,0.04711695,0.066466,0.06091351,0.004462245
240,197.5347,0.7876902,1.333e-06,0.3812627,8.33e-07,0.02698639,0.01425907,0.03683979,0.03338829,0.03001305,0.06352668,0.03593371,0.03262546,0.06646342,0.06194884,0.004440661
241,198.3224,0.7835457,1.583e-06,0.3836134,8.33e-07,0.02823963,0.01396848,0.03288029,0.03244413,0.03434538,0.06403792,0.03571738,0.0276273,0.06517509,0.06098943,0.004504911
242,199.106,0.8246848,1.417e-06,0.3853448,8.33e-07,0.0292423,0.01400215,0.03323521,0.03304513,0.03397004,0.06415217,0.05252794,0.04709028,0.06587434,0.06145234,0.004745827
243,199.9307,0.8561176,1.5e-06,0.3838699,1.167e-06,0.02716438,0.04966086,0.0450487,0.02918963,0.0310103,0.06364193,0.04697069,0.04781969,0.06679242,0.06048051,0.004465912
244,200.7868,0.8638943,1.333e-06,0.3830881,9.17e-07,0.0288808,0.07382908,0.04582361,0.02614547,0.0284543,0.06365651,0.03861112,0.04350337,0.06563751,0.06178301,0.004479161
245,201.6507,0.8128672,1.333e-06,0.3836896,9.17e-07,0.02811313,0.04967936,0.04438511,0.02943522,0.02822755,0.06361034,0.02925055,0.02525655,0.06545367,0.06097601,0.004787827
246,202.4635,0.7846269,1.833e-06,0.3888855,9.16e-07,0.02822547,0.01431048,0.03366813,0.02517822,0.03628762,0.06446876,0.03602546,0.02660197,0.06481576,0.06131043,0.004846411
247,203.2482,0.8054436,2.083e-06,0.3803671,9.16e-07,0.0258468,0.01423415,0.03263238,0.02231206,0.03110846,0.06512342,0.05283377,0.04732703,0.06830867,0.06087318,0.004473579
248,204.0536,0.7776275,1.25e-06,0.3837376,8.34e-07,0.0271663,0.01421948,0.03337304,0.02464239,0.03704346,0.06439217,0.03591671,0.02490064,0.06680809,0.06094634,0.004479162
249,204.8312,0.7920136,1.167e-06,0.3849895,1e-06,0.02645947,0.01423107,0.03724412,0.03298846,0.02996663,0.06354584,0.03590004,0.03412746,0.06564917,0.06243159,0.004477994
250,205.6232,0.8197991,1.917e-06,0.3844113,9.17e-07,0.0287393,0.01395048,0.03271221,0.03263496,0.03397379,0.06505701,0.05249185,0.04472995,0.06422442,0.06215576,0.004715244
251,206.443,0.8493104,1.334e-06,0.3795692,1e-06,0.02732214,0.04963694,0.03965629,0.02595972,0.03026905,0.06404626,0.05292977,0.04737869,0.06728525,0.06077418,0.004480578
252,207.2924,0.8461357,1.25e-06,0.3800132,9.16e-07,0.02766363,0.04961302,0.04681353,0.02323664,0.02643772,0.06368342,0.05290202,0.04462936,0.06413276,0.06216743,0.004840827
253,208.1385,0.8134962,1.167e-06,0.3790099,9.17e-07,0.02791072,0.01424198,0.03301238,0.02402697,0.03734162,0.06474242,0.05286244,0.04779019,0.06731009,0.06079051,0.004454911
254,208.952,0.8212294,1.834e-06,0.3808829,1.084e-06,0.02814638,0.04982411,0.04608503,0.0233093,0.0262423,0.06555284,0.03625071,0.03299579,0.06501901,0.06244359,0.004474494
255,209.7732,0.8430597,1.25e-06,0.3801895,9.16e-07,0.02769088,0.04939594,0.0527536,0.03461288,0.03000588,0.06400709,0.03590896,0.03398854,0.06891892,0.06101343,0.004571911
256,210.6163,0.7857784,1.75e-06,0.3827235,1.084e-06,0.02815697,0.01400798,0.03281913,0.03215505,0.03560596,0.06404342,0.03623529,0.02950638,0.06448676,0.06152851,0.004506577
257,211.4021,0.7795731,1.584e-06,0.3804385,1.167e-06,0.02643364,0.01429298,0.03657654,0.03203521,0.03458187,0.06425459,0.03620812,0.02421522,0.06441226,0.06137793,0.004743494
258,212.1816,0.7853407,1.25e-06,0.3808412,8.33e-07,0.0267593,0.01424532,0.03726071,0.03339263,0.02946746,0.06368134,0.03572712,0.03156188,0.06698817,0.06082126,0.004592245
259,212.967,0.8108959,1.167e-06,0.38005,9.17e-07,0.02747988,0.0143064,0.03373554,0.0250658,0.03447546,0.06543017,0.0523226,0.04607278,0.06647192,0.06095426,0.004528912
260,213.7779,0.7757141,1.416e-06,0.3811824,9.17e-07,0.02762672,0.01422148,0.03581354,0.02781247,0.03334163,0.06445701,0.03668004,0.02434314,0.06498459,0.06067051,0.004578245
261,214.5536,0.8186783,1.5e-06,0.3807788,1e-06,0.02738047,0.01427882,0.03334946,0.02470047,0.0388847,0.06547826,0.05254352,0.04742761,0.068414,0.06087601,0.004563662
262,215.3723,0.8764099,1.5e-06,0.3794087,1.167e-06,0.02741805,0.04977002,0.0547596,0.02946338,0.03834054,0.06416142,0.05201419,0.04795461,0.0678125,0.06086459,0.004439578
263,216.2487,0.7882021,1.417e-06,0.3803308,8.33e-07,0.02621939,0.01416073,0.03651821,0.03382188,0.02999571,0.06356776,0.03622687,0.03432513,0.066862,0.06159551,0.004575911
264,217.0369,0.7732694,1.667e-06,0.3809543,1e-06,0.02655055,0.01428282,0.03358229,0.0251808,0.03513704,0.06411334,0.03605887,0.02640305,0.06570134,0.0607886,0.004513744
265,217.8101,0.7715284,1.417e-06,0.3804685,9.17e-07,0.02757922,0.01426057,0.03312213,0.02422489,0.03641412,0.06440401,0.03604154,0.0247853,0.06399009,0.06163559,0.004600161
266,218.5817,0.7983059,2.333e-06,0.3930053,9.16e-07,0.02619789,0.01414465,0.03670346,0.03353288,0.02897596,0.06429276,0.03616646,0.03263213,0.066194,0.06187318,0.004583995
267,219.38,0.7826444,1.75e-06,0.3814456,1e-06,0.02539139,0.01393473,0.03439921,0.03338263,0.03101755,0.06352017,0.03939895,0.02880838,0.06604759,0.06079043,0.004504994
268,220.1626,0.7732388,1.25e-06,0.3785308,1.167e-06,0.02749197,0.01426398,0.03512371,0.02847472,0.03292913,0.06535167,0.03634721,0.02431747,0.06450176,0.06134101,0.004562994
269,220.9359,0.8201165,1.833e-06,0.3786355,1.083e-06,0.02879438,0.0141034,0.03313688,0.03389263,0.03349154,0.06499217,0.0522561,0.04734053,0.06819,0.06081434,0.004466078
270,221.756,0.7766289,2.083e-06,0.3824626,8.34e-07,0.02728597,0.01392873,0.03383738,0.02513755,0.03739654,0.06450067,0.03579304,0.02465722,0.06625934,0.06086226,0.004504661
271,222.5326,0.8156601,1.583e-06,0.3789798,1e-06,0.02868588,0.01394265,0.03268688,0.02907263,0.03429796,0.06511217,0.05352485,0.04726519,0.06580025,0.06144084,0.004848411
272,223.3483,0.8276044,1.917e-06,0.3821855,9.17e-07,0.02605964,0.0143209,0.03714771,0.03310421,0.03496696,0.06422692,0.06372226,0.04094337,0.06418334,0.06224209,0.004498662
273,224.1759,0.8239607,1.25e-06,0.3768496,1e-06,0.02572697,0.0142744,0.03637121,0.03466363,0.03565362,0.06440851,0.06452801,0.04029353,0.06430392,0.06235109,0.004533911
274,224.9998,0.7746172,1.75e-06,0.3801817,1e-06,0.02673889,0.01423998,0.03396004,0.02542714,0.03708729,0.06457242,0.03605046,0.0256168,0.06479642,0.06144468,0.004498578
275,225.7744,0.7874336,2.5e-06,0.3860945,8.33e-07,0.02665247,0.01422548,0.03650371,0.03284354,0.03504079,0.06460901,0.03599046,0.02379397,0.06632626,0.06082726,0.004522828
276,226.5619,0.8457362,1.666e-06,0.3797039,9.17e-07,0.02918563,0.07388899,0.04595278,0.02285781,0.02718347,0.06401634,0.03607096,0.03465354,0.0653745,0.06227751,0.004568161
277,227.4076,0.7819796,2.083e-06,0.3788788,9.17e-07,0.0281908,0.01394748,0.03316913,0.03297154,0.03509121,0.06378167,0.03610921,0.02804913,0.06605025,0.06112268,0.004614662
